,SubjectID,TestType,TotalTrials,Datestr,TrialNo,TrialStartTime,Correct,ReactionTime_s,HitRT_s,HitMiss,crossChange,crossOnset_s,TrialIdx,Change,TargetOnset,TargetAz,TargetEl,Sources,Mono,sL1,sF1,sL2,sF2,sL3,sF3,sL4,sF4,sL5,sF5,sL6,sF6,sL7,sF7,sL8,sF8,Threshold,Std
2542,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,143,52:38.4,1,4.5653769969940186,0.4763769969940181,1,0,1.358,143,1,4.089,288,0,6,1,19,10,6,12,12,6,14,8,29,2,24,5,20,17,1,17,8.719999999999999,3.835874978224421
2543,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,144,52:48.3,1,4.996715068817139,0.5697150688171391,1,0,5.981,144,1,4.427,198,-56,8,1,4,7,6,1,12,8,14,4,3,6,23,3,18,12,30,11,8.719999999999999,3.835874978224421
2544,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,145,52:58.9,1,,,2,0,1.978,145,0,4.286,126,56,4,1,28,10,11,1,16,2,18,3,20,17,1,17,26,17,6,17,8.719999999999999,3.835874978224421
2545,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,146,53:09.3,1,,,2,0,6.105,146,0,4.386,216,0,8,1,17,9,21,1,6,2,22,6,7,11,16,4,19,16,5,12,8.719999999999999,3.835874978224421
2546,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,147,53:19.9,1,5.028285264968872,0.5802852649688717,1,0,3.19,147,1,4.448,90,-32,8,1,7,15,21,8,20,12,22,5,8,6,23,4,30,16,5,11,8.719999999999999,3.835874978224421
2547,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,148,53:30.4,1,5.601279258728027,0.6732792587280274,1,0,6.717,148,1,4.928,342,-56,5,1,1,15,2,16,23,4,24,11,10,2,20,17,1,17,26,17,8.719999999999999,3.835874978224421
2548,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,149,53:41.2,0,6.816143035888672,,4,0,3.182,149,0,4.029,0,90,4,1,31,15,27,1,29,2,10,8,20,17,1,17,26,17,11,17,8.719999999999999,3.835874978224421
2549,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,150,53:51.7,1,5.506613016,0.7196130161285401,1,0,3.943,150,1,4.787,288,0,4,1,19,14,31,1,22,8,29,11,20,17,1,17,26,17,11,17,8.719999999999999,3.835874978224421
2550,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,151,54:02.8,1,4.997753858566284,0.6397538585662845,1,0,2.105,151,1,4.358,90,-32,4,1,7,14,11,12,23,8,30,5,20,17,1,17,26,17,6,17,8.719999999999999,3.835874978224421
2551,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,152,54:13.2,1,,,2,0,2.021,152,0,4.359,36,0,4,1,12,7,22,5,17,1,10,11,20,17,1,17,26,17,11,17,8.719999999999999,3.835874978224421
2552,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,153,54:24.1,1,,,2,0,6.989,153,0,4.91,252,0,5,1,18,14,1,5,14,12,3,8,20,2,26,17,11,17,6,17,8.719999999999999,3.835874978224421
2553,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,154,54:34.7,1,5.368163108825684,0.6361631088256834,1,0,4.505,154,1,4.732,216,0,4,1,17,10,20,1,2,2,9,6,1,17,26,17,11,17,6,17,8.719999999999999,3.835874978224421
2554,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,155,54:45.4,1,5.301620960235596,0.5566209602355956,1,0,2.192,155,1,4.745,126,56,8,1,28,14,1,3,12,12,3,1,15,5,17,4,30,11,18,8,8.719999999999999,3.835874978224421
2555,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,156,54:56.7,1,4.892214059829712,0.8892140598297118,1,0,4.3,156,1,4.003,270,56,7,1,30,9,6,2,13,1,7,4,28,5,17,3,19,11,20,17,8.719999999999999,3.835874978224421
2556,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,157,55:07.1,1,,,2,0,5.886,157,0,4.172,306,-32,4,1,10,7,31,16,7,3,8,8,20,17,1,17,26,17,11,17,8.719999999999999,3.835874978224421
2557,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,158,55:16.9,1,5.596632957458496,0.6136329574584964,1,0,6.078,158,1,4.983,270,56,6,1,30,7,1,12,13,5,3,8,8,11,25,2,20,17,26,17,8.719999999999999,3.835874978224421
2558,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,159,55:28.1,1,,,2,0,2.491,159,0,4.117,36,0,8,1,12,9,12,16,7,12,27,4,4,5,23,2,9,11,18,3,8.719999999999999,3.835874978224421
2559,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,160,55:38.6,1,,,2,0,6.797,160,0,4.191,54,56,7,1,27,9,6,16,3,6,15,3,16,2,30,8,25,12,20,17,8.719999999999999,3.835874978224421
2560,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,161,56:14.2,1,4.687106132507324,0.5841061325073245,1,0,4.103,161,1,4.103,0,90,4,1,31,15,28,6,8,1,30,8,20,17,1,17,26,17,11,17,8.719999999999999,3.835874978224421
2561,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,162,56:24.3,1,5.406050205230713,0.6370502052307128,1,0,1.849,162,1,4.769,90,32,7,1,22,14,26,2,13,6,28,5,4,1,18,4,20,8,1,17,8.719999999999999,3.835874978224421
2562,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,163,56:35.1,1,,,2,0,5.849,163,0,4.331,324,0,4,1,20,9,7,3,15,16,9,6,20,17,1,17,26,17,11,17,8.719999999999999,3.835874978224421
2563,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,164,56:45.0,1,5.734806060791016,1.0918060607910158,1,0,3.485,164,1,4.643,90,32,4,1,22,15,11,6,16,3,24,1,20,17,1,17,26,17,6,17,8.719999999999999,3.835874978224421
2564,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,165,56:55.9,1,,,2,0,4.948,165,0,4.827,18,32,8,1,21,10,12,11,28,6,2,1,17,12,23,4,25,5,18,2,8.719999999999999,3.835874978224421
2565,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,166,57:06.4,1,5.386898279190064,0.5428982791900632,1,0,1.433,166,1,4.844,180,0,6,1,16,14,21,4,12,16,28,6,18,12,20,3,1,17,26,17,8.719999999999999,3.835874978224421
2566,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,167,57:27.9,1,,,2,0,2.157,167,0,4.504,144,0,4,1,15,9,1,5,14,11,25,3,20,17,26,17,11,17,6,17,8.719999999999999,3.835874978224421
2567,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,168,57:38.6,1,4.931487083435059,0.6884870834350583,1,0,7.426,168,1,4.243,306,32,4,1,25,10,11,5,3,4,16,6,20,17,1,17,26,17,6,17,8.719999999999999,3.835874978224421
2568,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,169,57:48.5,1,4.921751022338867,0.5597510223388671,1,0,7.986,169,1,4.362,180,0,4,1,16,14,1,1,3,2,18,5,20,17,26,17,11,17,6,17,8.719999999999999,3.835874978224421
2569,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,170,57:58.8,1,,,2,0,2.046,170,0,4.771,306,32,4,1,25,15,20,1,14,2,29,11,1,17,26,17,11,17,6,17,8.719999999999999,3.835874978224421
2570,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,171,58:09.3,1,,,2,0,7.206,171,0,4.7,90,32,7,1,22,15,11,8,13,2,23,5,17,11,24,4,25,3,20,17,8.719999999999999,3.835874978224421
2571,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,172,58:20.0,1,,,2,0,2.811,172,0,4.059,270,56,7,1,30,7,6,4,12,12,3,3,15,11,4,8,5,2,20,17,8.719999999999999,3.835874978224421
2572,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,173,58:30.5,1,,,2,0,6.463,173,0,4.395,198,-56,8,1,4,14,21,8,6,16,7,1,13,5,4,2,10,12,18,3,8.719999999999999,3.835874978224421
2573,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,174,58:51.3,1,,,2,0,3.667,174,0,4.407,288,0,4,1,19,7,11,8,2,16,17,6,20,17,1,17,26,17,6,17,8.719999999999999,3.835874978224421
2574,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,175,59:12.7,1,4.838676929473877,0.5626769294738772,1,0,5.346,175,1,4.276,54,56,6,1,27,7,31,11,14,12,8,5,5,2,25,8,20,17,1,17,8.719999999999999,3.835874978224421
2575,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,176,59:23.3,1,5.438570022583008,0.7385700225830076,1,0,3.298,176,1,4.7,252,0,6,1,18,7,26,8,2,6,14,2,8,3,19,1,20,17,1,17,8.719999999999999,3.835874978224421
2576,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,177,59:34.1,1,5.042938709259033,0.4409387092590329,1,0,6.111,177,1,4.602,288,0,5,1,19,15,26,11,27,3,8,1,9,4,20,17,1,17,11,17,8.719999999999999,3.835874978224421
2577,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,178,59:44.5,1,,,2,0,1.64,178,0,4.582,180,0,6,1,16,15,1,6,12,1,3,16,24,4,19,11,20,17,26,17,8.719999999999999,3.835874978224421
2578,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,179,59:54.9,1,,,2,0,4.628,179,0,4.733,180,0,5,1,16,15,6,8,14,6,9,4,5,5,20,17,1,17,26,17,8.719999999999999,3.835874978224421
2579,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,180,00:05.4,1,4.745599985122681,0.5835999851226807,1,0,2.842,180,1,4.162,252,0,5,1,18,7,31,8,14,12,16,2,25,5,20,17,1,17,26,17,8.719999999999999,3.835874978224421
2580,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,181,00:16.1,1,5.344799041748047,0.6487990417480471,1,0,2.202,181,1,4.696,234,32,5,1,24,7,12,2,13,4,16,5,19,1,20,17,1,17,26,17,8.719999999999999,3.835874978224421
2581,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,182,00:27.0,1,,,2,0,2.971,182,0,4.48,306,-32,7,1,10,15,11,3,13,6,3,2,15,11,4,4,18,12,20,17,8.719999999999999,3.835874978224421
2582,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,183,00:37.3,1,5.079796075820923,0.5187960758209229,1,0,5.601,183,1,4.561,306,-32,8,1,10,15,11,5,26,2,27,6,7,11,8,1,17,3,25,12,8.719999999999999,3.835874978224421
2583,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,184,00:47.7,1,5.048722029,0.4997220287322994,1,0,3.55,184,1,4.549,18,32,8,1,21,15,11,5,7,4,2,2,29,1,17,12,19,3,9,6,8.719999999999999,3.835874978224421
2584,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,185,00:58.7,1,5.042682886123657,0.5026828861236572,1,0,1.948,185,1,4.54,0,90,6,1,31,10,7,6,28,12,29,2,30,1,10,11,20,17,1,17,8.719999999999999,3.835874978224421
2585,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,186,01:19.4,1,,,2,0,1.611,186,0,4.283,342,-56,5,1,1,15,22,8,3,11,29,6,5,4,20,17,1,17,26,17,8.719999999999999,3.835874978224421
2586,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,187,01:30.1,1,,,2,0,6.914,187,0,4.73,0,90,6,1,31,15,27,2,3,3,16,12,30,1,10,11,20,17,1,17,8.719999999999999,3.835874978224421
2587,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,188,01:40.6,1,,,2,0,6.145,188,0,4.122,108,0,6,1,14,7,21,4,2,3,4,12,9,11,25,16,20,17,1,17,8.719999999999999,3.835874978224421
2588,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,189,01:51.0,1,,,2,0,1.642,189,0,4.382,198,56,6,1,29,15,21,16,2,4,14,2,9,6,19,12,20,17,1,17,8.719999999999999,3.835874978224421
2589,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,190,02:01.6,1,,,2,0,3.525,190,0,4.591,324,0,6,1,20,14,6,4,27,6,14,11,23,12,30,1,20,17,1,17,8.719999999999999,3.835874978224421
2590,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,191,02:22.4,1,,,2,0,1.934,191,0,4.702,126,56,7,1,28,9,21,1,12,12,14,6,16,3,9,4,19,5,20,17,8.719999999999999,3.835874978224421
2591,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,192,02:33.1,1,5.767016887664795,0.7830168876647949,1,0,6.707,192,1,4.984,126,56,4,1,28,7,1,2,15,4,30,8,20,17,26,17,11,17,6,17,8.719999999999999,3.835874978224421
2592,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,193,02:54.4,1,,,2,0,4.101,193,0,4.796,306,32,8,1,25,9,31,8,21,4,22,5,3,12,23,6,15,3,9,2,8.719999999999999,3.835874978224421
2593,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,194,03:04.8,1,,,2,0,3.373,194,0,4.58,270,56,6,1,30,15,21,4,13,12,28,3,8,16,19,5,20,17,1,17,8.719999999999999,3.835874978224421
2594,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,195,03:15.3,1,,,2,0,4.293,195,0,4.563,90,32,5,1,22,14,21,3,8,8,18,4,19,6,20,17,1,17,26,17,8.719999999999999,3.835874978224421
2595,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,196,03:26.1,1,5.955754995346069,1.406754995346069,1,0,2.945,196,1,4.549,270,-56,8,1,5,14,26,1,12,3,28,4,3,11,15,2,16,8,5,16,8.719999999999999,3.835874978224421
2596,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,197,03:47.7,1,,,2,0,5.714,197,0,4.8,288,0,6,1,19,7,6,6,7,5,15,4,29,2,9,16,20,17,1,17,8.719999999999999,3.835874978224421
2597,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,198,04:10.0,1,5.2751076221466064,0.569107622,1,0,2.65,198,1,4.706,36,0,4,1,12,15,13,6,29,11,10,3,20,17,1,17,26,17,11,17,8.719999999999999,3.835874978224421
2598,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,199,04:32.2,1,,,2,0,7.933,199,0,4.57,90,-32,8,1,7,14,11,11,12,2,14,5,23,8,4,1,5,6,24,4,8.719999999999999,3.835874978224421
2599,2,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-14_13-18-23,200,06:17.3,1,,,2,0,1.273,200,0,4.236,234,32,5,1,24,15,31,8,27,3,23,2,30,11,20,17,1,17,26,17,8.719999999999999,3.835874978224421
2600,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,1,11:44.9,1,,,2,0,2.878,1,0,4.456,126,-56,7,0,3,14,6,5,27,8,15,2,29,6,18,12,20,4,1,17,37.480000000000004,2.781495622050639
2601,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,2,11:55.2,0,0.7890381813049316,,4,0,2.298,2,1,4.049,108,0,4,0,14,14,26,5,15,4,5,12,20,17,1,17,11,17,6,17,37.480000000000004,2.781495622050639
2602,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,3,12:05.1,1,4.944400072097778,0.608400072,1,0,2.65,3,1,4.336,162,-32,4,0,8,14,20,12,28,4,9,6,1,17,26,17,11,17,6,17,37.480000000000004,2.781495622050639
2603,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,4,12:15.2,1,4.746098756790161,0.5830987567901609,1,0,3.07,4,1,4.163,18,-32,8,0,6,14,20,5,13,1,7,12,16,16,23,8,9,4,24,11,37.480000000000004,2.781495622050639
2604,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,5,12:25.7,1,5.521902084350586,0.6009020843505857,1,0,4.643,5,1,4.921,108,0,8,0,14,15,1,4,6,5,13,2,29,3,15,16,25,12,18,11,37.480000000000004,2.781495622050639
2605,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,6,12:36.3,1,,,2,0,3.977,6,0,4.359,162,32,8,0,23,7,31,16,20,3,13,2,22,6,15,4,9,8,19,1,37.480000000000004,2.781495622050639
2606,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,7,12:46.6,1,4.564102888,0.546102888,1,0,7.011,7,1,4.018,162,32,7,0,23,15,21,11,13,8,14,3,16,16,24,1,20,2,1,17,37.480000000000004,2.781495622050639
2607,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,8,12:56.4,1,,,2,0,6.619,8,0,4.13,216,0,4,0,17,10,26,4,13,3,30,5,20,17,1,17,11,17,6,17,37.480000000000004,2.781495622050639
2608,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,9,13:06.9,1,,,2,0,7.965,9,0,4.296,162,-32,4,0,8,15,26,5,3,3,5,16,20,17,1,17,11,17,6,17,37.480000000000004,2.781495622050639
2609,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,10,13:17.1,1,,,2,0,7.649,10,0,4.202,162,32,6,0,23,9,11,1,2,3,15,16,17,5,10,2,20,17,1,17,37.480000000000004,2.781495622050639
2610,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,11,13:27.0,1,,,2,0,7.012,11,0,4.768,252,0,7,0,18,7,1,8,13,1,3,5,8,11,17,4,10,12,20,17,37.480000000000004,2.781495622050639
2611,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,12,13:38.1,1,4.831946849822998,0.5879468498229983,1,0,5.478,12,1,4.244,288,0,7,0,19,15,26,11,12,16,3,3,15,4,29,5,9,6,20,17,37.480000000000004,2.781495622050639
2612,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,13,13:48.6,1,5.554896116256714,0.605896116,1,0,6.452,13,1,4.949,342,-56,8,0,1,14,6,3,14,4,7,16,4,12,17,1,24,8,30,6,37.480000000000004,2.781495622050639
2613,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,14,13:59.9,1,,,2,0,7.025,14,0,4.5,198,56,4,0,29,15,6,12,2,3,5,6,20,17,1,17,26,17,11,17,37.480000000000004,2.781495622050639
2614,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,15,14:10.0,0,7.837797164916992,,4,0,7.053,15,0,4.125,90,-32,4,0,7,15,12,1,29,5,9,12,20,17,1,17,26,17,11,17,37.480000000000004,2.781495622050639
2615,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,16,14:20.5,1,5.623552083969116,0.6315520839691162,1,0,4.421,16,1,4.992,342,56,6,0,26,9,27,3,3,5,29,11,5,6,25,2,20,17,1,17,37.480000000000004,2.781495622050639
2616,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,17,14:31.3,0,8.348486185073853,,4,0,3.028,17,0,4.964,54,-56,8,0,2,14,6,12,12,8,3,4,23,6,4,5,19,11,10,3,37.480000000000004,2.781495622050639
2617,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,18,14:42.6,1,5.091145038604736,0.5191450386047363,1,0,2.073,18,1,4.572,54,-56,6,0,2,14,26,4,15,16,16,11,5,3,19,6,20,17,1,17,37.480000000000004,2.781495622050639
2618,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,19,14:52.8,0,8.367027282714844,,4,0,5.342,19,0,4.405,270,-56,7,0,5,14,26,12,27,8,22,2,15,1,29,5,9,3,20,17,37.480000000000004,2.781495622050639
2619,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,20,15:02.9,1,,,2,0,4.898,20,0,4.897,288,0,8,0,19,14,20,8,12,12,7,4,2,2,4,16,29,6,9,1,37.480000000000004,2.781495622050639
2620,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,21,15:14.3,1,,,2,0,6.951,21,0,4.947,324,0,4,0,20,15,22,11,17,2,10,16,20,17,1,17,26,17,11,17,37.480000000000004,2.781495622050639
2621,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,22,15:25.5,0,8.327097177505493,,4,0,4.775,22,0,4.731,288,0,7,0,19,14,1,5,27,2,3,8,28,3,29,16,24,11,20,17,37.480000000000004,2.781495622050639
2622,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,23,15:36.5,1,,,2,0,6.286,23,0,4.337,162,32,7,0,23,10,11,16,27,12,22,5,4,3,24,6,19,1,20,17,37.480000000000004,2.781495622050639
2623,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,24,15:47.0,0,8.389988899230957,,4,0,4.092,24,0,4.861,180,0,7,0,16,9,11,1,12,3,14,8,28,2,30,12,25,11,20,17,37.480000000000004,2.781495622050639
2624,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,25,15:58.0,1,5.369527101516724,0.5855271015167238,1,0,1.543,25,1,4.784,234,32,6,0,24,9,11,8,12,5,28,6,16,12,10,16,20,17,1,17,37.480000000000004,2.781495622050639
2625,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,26,16:08.6,1,,,2,0,5.765,26,0,4.655,144,0,5,0,15,10,11,4,14,6,29,16,5,1,20,17,1,17,26,17,37.480000000000004,2.781495622050639
2626,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,27,16:19.8,1,4.668818950653076,0.577818951,1,0,7.884,27,1,4.091,90,32,4,0,22,15,6,16,8,1,5,6,20,17,1,17,26,17,11,17,37.480000000000004,2.781495622050639
2627,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,28,16:29.5,1,,,2,0,1.988,28,0,4.158,18,32,8,0,21,10,26,12,13,1,28,8,15,11,16,6,9,3,10,2,37.480000000000004,2.781495622050639
2628,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,29,16:39.5,0,8.363852977752686,,4,0,1.108,29,0,4.776,54,56,7,0,27,7,6,3,22,8,23,2,29,4,24,16,5,5,20,17,37.480000000000004,2.781495622050639
2629,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,30,16:50.5,1,5.366813898086548,0.5258138980865477,1,0,7.374,30,1,4.841,36,0,7,0,12,9,21,16,22,5,8,8,4,11,9,6,25,3,20,17,37.480000000000004,2.781495622050639
2630,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,31,17:01.4,1,,,2,0,4.06,31,0,4.017,18,32,4,0,21,7,22,11,4,4,25,8,20,17,1,17,26,17,11,17,37.480000000000004,2.781495622050639
2631,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,32,17:11.5,1,5.406230926513672,0.4942309265136719,1,0,2.688,32,1,4.912,270,-56,5,0,5,15,1,16,14,6,8,11,4,8,20,17,26,17,11,17,37.480000000000004,2.781495622050639
2632,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,33,17:22.8,1,5.246253014,0.994253014,1,0,3.771,33,1,4.252,54,56,6,0,27,15,21,4,15,16,29,5,9,8,25,11,20,17,1,17,37.480000000000004,2.781495622050639
2633,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,34,17:33.3,1,4.586654901504517,0.4856549015045166,1,0,5.221,34,1,4.101,180,0,7,0,16,14,1,4,2,11,14,16,28,2,9,12,5,6,20,17,37.480000000000004,2.781495622050639
2634,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,35,17:43.4,0,8.633908033370972,,4,0,5.031,35,0,4.7,198,-56,7,0,4,9,21,2,2,11,3,5,8,16,9,6,25,3,20,17,37.480000000000004,2.781495622050639
2635,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,36,17:54.2,1,5.094793081283569,0.5417930812835694,1,0,1.965,36,1,4.553,18,32,5,0,21,10,2,3,16,4,18,6,30,8,20,17,1,17,26,17,37.480000000000004,2.781495622050639
2636,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,37,18:05.2,1,5.296813965,0.5288139648437502,1,0,6.843,37,1,4.768,90,-32,7,0,7,10,1,3,2,6,23,12,17,11,18,4,19,2,20,17,37.480000000000004,2.781495622050639
2637,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,38,18:16.4,1,,,2,0,1.151,38,0,4.689,234,-32,6,0,9,14,26,5,2,1,14,16,23,11,10,4,20,17,1,17,37.480000000000004,2.781495622050639
2638,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,39,18:27.2,1,,,2,0,5.749,39,0,4.224,18,32,7,0,21,14,12,11,7,5,15,16,29,8,24,12,20,2,1,17,37.480000000000004,2.781495622050639
2639,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,40,18:37.6,0,8.431252956,,4,0,1.2,40,0,4.598,198,56,8,0,29,14,20,6,6,3,13,1,3,2,16,8,30,16,25,4,37.480000000000004,2.781495622050639
2640,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,41,18:48.3,1,,,2,0,4.555,41,0,4.12,342,-56,4,0,1,10,28,1,29,3,18,2,20,17,1,17,26,17,11,17,37.480000000000004,2.781495622050639
2641,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,42,18:58.6,1,,,2,0,4.646,42,0,4.626,234,-32,4,0,9,15,31,8,3,4,23,2,20,17,1,17,26,17,11,17,37.480000000000004,2.781495622050639
2642,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,43,19:09.6,1,4.787177324295044,0.6641773242950437,1,0,4.69,43,1,4.123,198,-56,7,0,4,9,31,12,2,4,14,2,28,8,9,1,10,6,20,17,37.480000000000004,2.781495622050639
2643,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,44,19:19.7,1,5.266191005706787,0.5271910057067872,1,0,4.703,44,1,4.739,144,0,7,0,15,9,21,5,2,2,3,16,16,8,18,3,25,6,20,17,37.480000000000004,2.781495622050639
2644,27,Behaviour_MultipleSources_MonoSpatialised,200,2023-09-19_14-10-24,45,19:30.4,1,4.584695100784302,0.4726951007843016,1,0,5.581,45,1,4.112,216,0,4,0,17,10,31,11,27,6,30,16,20,17,1,17,26,17,11,17,37.480000000000004,2.781495622050639
