,SubjectID,TestType,Datestr,TrialNo,TrialStartTime,Correct,ReactionTime_s,HitRT_s,HitMiss,crossChange,crossOnset_s,index,TrialIdx,Change,TargetOnset,TargetAz,TargetEl,Sources,sL1,sF1,sL2,sF2,sL3,sF3,sL4,sF4,sL5,sF5,sL6,sF6,sL7,sF7,sL8,sF8,TargetSource
2342,10,Behaviour_MultipleSources,2023-05-12_11-42-10,93,59:09.6,1,,,2,0,1.898,0,93,0,4.656,252,0,7,18,3,1,13,2,12,22,4,28,8,17,5,19,6,20,17,left
2343,10,Behaviour_MultipleSources,2023-05-12_11-42-10,94,59:20.3,1,,,2,0,6.826,0,94,0,4.553,252,0,5,18,9,12,12,7,13,28,15,5,8,20,17,1,17,26,17,left
2344,10,Behaviour_MultipleSources,2023-05-12_11-42-10,95,59:30.5,1,5.691380023956299,1.1643800239562987,1,0,1.718,0,95,1,4.527,72,0,7,13,3,11,12,7,4,28,5,16,7,9,15,25,2,20,17,right
2345,10,Behaviour_MultipleSources,2023-05-12_11-42-10,96,59:41.1,1,,,2,0,3.744,0,96,0,4.311,252,0,8,18,3,20,13,12,5,3,6,13,1,23,2,4,7,18,8,left
2346,10,Behaviour_MultipleSources,2023-05-12_11-42-10,97,59:51.4,1,5.7388317584991455,1.6228317584991458,1,0,2.888,0,97,1,4.116,0,0,7,11,3,27,2,22,15,28,13,29,4,24,16,20,7,1,17,front
2347,10,Behaviour_MultipleSources,2023-05-12_11-42-10,98,00:01.7,1,5.1588287353515625,1.1438287353515628,1,0,2.634,0,98,1,4.015,252,0,7,18,11,6,4,2,5,14,13,8,16,17,12,25,6,20,17,left
2348,10,Behaviour_MultipleSources,2023-05-12_11-42-10,99,00:11.5,1,,,2,0,4.882,0,99,0,4.905,0,90,6,31,14,12,6,3,15,23,13,24,1,10,5,20,17,1,17,top
2349,10,Behaviour_MultipleSources,2023-05-12_11-42-10,100,00:22.2,1,,,2,0,7.776,0,100,0,4.97,252,0,4,18,11,12,7,3,1,29,6,20,17,1,17,26,17,11,17,left
2350,10,Behaviour_MultipleSources,2023-05-12_11-42-10,101,00:33.7,1,5.712177038192749,0.7661770381927493,1,0,6.852,0,101,1,4.946,72,0,4,13,9,6,6,15,13,19,2,20,17,1,17,26,17,11,17,right
2351,10,Behaviour_MultipleSources,2023-05-12_11-42-10,102,00:44.3,1,5.081094980239868,0.9010949802398684,1,0,3.982,0,102,1,4.18,252,0,5,18,3,6,1,7,13,28,6,25,4,20,17,1,17,26,17,left
2352,10,Behaviour_MultipleSources,2023-05-12_11-42-10,103,00:54.4,1,,,2,0,5.266,0,103,0,4.066,252,0,4,18,10,11,4,7,2,29,13,20,17,1,17,26,17,6,17,left
2353,10,Behaviour_MultipleSources,2023-05-12_11-42-10,104,01:04.3,1,4.862634181976318,0.752634182,1,0,6.7,0,104,1,4.11,72,0,7,13,9,31,7,3,4,15,15,16,8,18,13,10,16,20,17,right
2354,10,Behaviour_MultipleSources,2023-05-12_11-42-10,105,01:14.9,1,5.835552930831909,1.5525529308319088,1,0,2.417,0,105,1,4.283,72,0,7,13,11,31,8,22,15,23,2,16,16,9,12,10,6,20,17,right
2355,10,Behaviour_MultipleSources,2023-05-12_11-42-10,106,01:25.1,1,,,2,0,3.49,0,106,0,4.983,180,0,6,16,10,6,4,27,7,15,8,17,5,19,2,20,17,1,17,back
2356,10,Behaviour_MultipleSources,2023-05-12_11-42-10,107,01:36.1,1,5.050880670547485,0.5988806705474854,1,0,1.322,0,107,1,4.452,0,90,5,31,9,7,7,16,6,4,5,30,4,20,17,1,17,26,17,top
2357,10,Behaviour_MultipleSources,2023-05-12_11-42-10,108,01:46.9,1,,,2,0,3.548,0,108,0,4.84,252,0,8,18,10,11,15,20,13,7,4,14,1,16,8,8,16,9,7,left
2358,10,Behaviour_MultipleSources,2023-05-12_11-42-10,109,01:57.8,1,,,2,0,1.872,0,109,0,4.881,0,0,8,11,14,1,7,3,4,27,15,23,8,29,13,30,6,19,1,front
2359,10,Behaviour_MultipleSources,2023-05-12_11-42-10,110,02:08.7,1,5.526494979858398,0.9994949798583984,1,0,3.232,0,110,1,4.527,180,0,6,16,3,1,7,22,2,3,13,9,5,19,1,20,17,26,17,back
2360,10,Behaviour_MultipleSources,2023-05-12_11-42-10,111,02:19.2,1,6.026273727416992,1.2792737274169923,1,0,2.756,0,111,1,4.747,0,90,7,31,3,2,15,3,7,8,16,16,12,30,1,20,2,1,17,top
2361,10,Behaviour_MultipleSources,2023-05-12_11-42-10,112,02:29.8,1,4.987116098403931,0.8981160984039303,1,0,7.61,0,112,1,4.089,0,0,5,11,14,13,12,23,15,24,7,30,6,20,17,1,17,26,17,front
2362,10,Behaviour_MultipleSources,2023-05-12_11-42-10,113,02:40.0,1,,,2,0,3.685,0,113,0,4.245,0,90,6,31,10,27,15,14,7,8,2,5,1,20,13,1,17,26,17,top
2363,10,Behaviour_MultipleSources,2023-05-12_11-42-10,114,02:50.1,1,,,2,0,3.328,0,114,0,4.173,180,0,4,16,10,6,13,3,12,30,2,20,17,1,17,26,17,11,17,back
2364,10,Behaviour_MultipleSources,2023-05-12_11-42-10,115,02:59.9,1,,,2,0,3.127,0,115,0,4.97,72,0,7,13,10,31,5,3,15,8,6,4,13,24,4,25,16,20,17,right
2365,10,Behaviour_MultipleSources,2023-05-12_11-42-10,116,03:11.2,1,4.950603008270264,0.8156030082702639,1,0,1.597,0,116,1,4.135,0,0,5,11,11,14,16,3,2,18,12,10,4,20,17,1,17,26,17,front
2366,10,Behaviour_MultipleSources,2023-05-12_11-42-10,117,03:21.2,1,,,2,0,1.719,0,117,0,4.459,252,0,7,18,14,26,6,27,2,22,1,15,5,4,4,25,8,20,17,left
2367,10,Behaviour_MultipleSources,2023-05-12_11-42-10,118,03:31.6,1,5.220300197601318,0.6663001976013181,1,0,1.917,0,118,1,4.554,252,0,4,18,10,12,12,27,5,15,6,20,17,1,17,26,17,11,17,left
2368,10,Behaviour_MultipleSources,2023-05-12_11-42-10,119,03:42.5,1,5.529647112,0.6606471118927004,1,0,4.444,0,119,1,4.869,252,0,6,18,14,21,16,22,4,3,6,23,2,20,13,1,17,26,17,left
2369,10,Behaviour_MultipleSources,2023-05-12_11-42-10,120,03:53.5,1,,,2,0,7.776,0,120,0,4.72,180,0,6,16,9,26,1,13,8,28,16,5,5,10,6,20,17,1,17,back
2370,10,Behaviour_MultipleSources,2023-05-12_11-42-10,121,04:03.8,1,4.935045957565308,0.8000459575653078,1,0,6.618,0,121,1,4.135,0,0,6,11,14,7,12,14,15,8,13,18,16,10,2,20,17,1,17,front
2371,10,Behaviour_MultipleSources,2023-05-12_11-42-10,122,04:14.1,1,4.849567174911499,0.6865671749114988,1,0,7.83,0,122,1,4.163,0,0,6,11,10,7,12,28,2,4,13,30,16,10,8,20,17,1,17,front
2372,10,Behaviour_MultipleSources,2023-05-12_11-42-10,123,04:24.6,1,5.315623044967651,0.8896230449676512,1,0,4.019,0,123,1,4.426,0,90,5,31,14,7,5,3,4,18,1,5,15,20,17,1,17,26,17,top
2373,10,Behaviour_MultipleSources,2023-05-12_11-42-10,124,04:34.9,0,8.20591116,,4,0,1.701,0,124,0,4.934,0,0,7,11,3,27,12,14,15,23,1,4,8,24,2,20,4,1,17,front
2374,10,Behaviour_MultipleSources,2023-05-12_11-42-10,125,04:46.3,1,,,2,0,3.82,0,125,0,4.859,252,0,4,18,9,6,2,14,5,8,1,20,17,1,17,26,17,11,17,left
2375,10,Behaviour_MultipleSources,2023-05-12_11-42-10,126,04:57.6,1,,,2,0,1.464,0,126,0,4.407,252,0,6,18,10,26,13,27,5,14,1,4,6,10,8,20,17,1,17,left
2376,10,Behaviour_MultipleSources,2023-05-12_11-42-10,127,05:08.0,1,5.490186929702759,1.004186929702759,1,0,3.312,0,127,1,4.486,252,0,8,18,3,31,7,26,6,13,2,22,15,23,13,29,16,5,12,left
2377,10,Behaviour_MultipleSources,2023-05-12_11-42-10,128,05:18.7,1,,,2,0,4.974,0,128,0,4.884,252,0,4,18,14,6,13,3,16,29,7,20,17,1,17,26,17,11,17,left
2378,10,Behaviour_MultipleSources,2023-05-12_11-42-10,129,05:29.9,1,5.182565927505493,0.4915659275054933,1,0,6.503,0,129,1,4.691,252,0,4,18,14,20,16,13,4,23,2,1,17,26,17,11,17,6,17,left
2379,10,Behaviour_MultipleSources,2023-05-12_11-42-10,130,05:40.9,1,,,2,0,4.297,0,130,0,4.765,180,0,5,16,9,26,6,27,15,29,8,5,12,20,17,1,17,11,17,back
2380,10,Behaviour_MultipleSources,2023-05-12_11-42-10,131,05:51.2,1,5.633135795593262,0.7221357955932621,1,0,5.078,0,131,1,4.911,0,90,8,31,14,1,16,28,2,13,13,16,5,15,6,25,1,10,7,top
2381,10,Behaviour_MultipleSources,2023-05-12_11-42-10,132,06:02.3,1,,,2,0,7.648,0,132,0,4.271,72,0,8,13,9,6,1,31,4,22,12,8,8,16,5,19,13,24,2,right
2382,10,Behaviour_MultipleSources,2023-05-12_11-42-10,133,06:12.9,1,,,2,0,1.196,0,133,0,4.652,0,0,5,11,10,14,6,16,15,9,13,30,16,20,17,1,17,26,17,front
2383,10,Behaviour_MultipleSources,2023-05-12_11-42-10,134,06:24.0,1,5.692903280258179,0.8839032802581785,1,0,3.63,0,134,1,4.809,0,0,8,11,11,20,7,13,13,7,2,15,5,29,4,10,12,25,6,front
2384,10,Behaviour_MultipleSources,2023-05-12_11-42-10,135,06:35.1,1,5.645024061203003,0.8080240612030032,1,0,3.299,0,135,1,4.837,180,0,4,16,10,26,4,14,2,24,16,20,17,1,17,11,17,6,17,back
2385,10,Behaviour_MultipleSources,2023-05-12_11-42-10,136,06:45.7,1,,,2,0,3.995,0,136,0,4.347,252,0,4,18,3,1,5,13,7,15,16,20,17,26,17,11,17,6,17,left
2386,10,Behaviour_MultipleSources,2023-05-12_11-42-10,137,06:56.5,1,,,2,0,3.236,0,137,0,4.138,180,0,6,16,14,21,1,22,12,15,16,17,6,25,13,20,17,1,17,back
2387,10,Behaviour_MultipleSources,2023-05-12_11-42-10,138,07:06.9,1,,,2,0,3.276,0,138,0,4.849,252,0,7,18,11,26,13,2,5,3,1,28,6,16,2,10,7,20,17,left
2388,10,Behaviour_MultipleSources,2023-05-12_11-42-10,139,07:18.2,1,5.477203845977783,0.8472038459777833,1,0,5.44,0,139,1,4.63,0,0,4,11,11,3,16,4,5,10,4,20,17,1,17,26,17,11,17,front
2389,10,Behaviour_MultipleSources,2023-05-12_11-42-10,140,07:29.3,1,5.503365993499756,1.2463659934997562,1,0,5.979,0,140,1,4.257,72,0,5,13,3,31,4,3,15,24,13,10,8,20,17,1,17,26,17,right
2390,10,Behaviour_MultipleSources,2023-05-12_11-42-10,141,07:39.4,1,5.281419992446899,0.6944199924468997,1,0,7.636,0,141,1,4.587,72,0,7,13,14,11,4,14,5,23,12,4,8,24,15,25,13,20,17,right
2391,10,Behaviour_MultipleSources,2023-05-12_11-42-10,142,07:50.5,1,,,2,0,5.775,0,142,0,4.632,180,0,7,16,10,21,15,27,7,3,13,28,6,9,5,5,1,20,17,back
2392,10,Behaviour_MultipleSources,2023-05-12_11-42-10,143,08:01.6,1,4.937408924102783,0.8474089241027833,1,0,6.614,0,143,1,4.09,180,0,5,16,11,26,13,27,7,24,6,10,1,20,17,1,17,11,17,back
2393,10,Behaviour_MultipleSources,2023-05-12_11-42-10,144,08:12.2,1,5.942061185836792,1.0790611858367916,1,0,4.431,0,144,1,4.863,252,0,7,18,3,31,2,12,8,22,4,23,5,4,7,10,13,20,17,left
2394,10,Behaviour_MultipleSources,2023-05-12_11-42-10,145,08:23.1,1,,,2,0,4.037,0,145,0,4.961,252,0,5,18,3,1,4,7,5,16,15,5,2,20,17,26,17,11,17,left
2395,10,Behaviour_MultipleSources,2023-05-12_11-42-10,146,08:34.5,0,,,3,0,5.041,0,146,1,4.851,0,0,8,11,14,20,4,13,12,22,1,16,15,15,2,24,16,25,13,front
2396,10,Behaviour_MultipleSources,2023-05-12_11-42-10,147,08:45.7,1,5.788896083831787,0.8468960838317869,1,0,5.577,0,147,1,4.942,0,90,8,31,9,12,15,13,4,22,8,17,2,29,13,24,7,25,6,top
2397,10,Behaviour_MultipleSources,2023-05-12_11-42-10,148,08:56.9,1,,,2,0,1.115,0,148,0,4.406,0,0,6,11,10,27,16,3,1,29,4,17,13,20,5,1,17,26,17,front
2398,10,Behaviour_MultipleSources,2023-05-12_11-42-10,149,09:06.9,1,,,2,0,4.504,0,149,0,4.328,180,0,6,16,11,21,6,27,16,3,2,24,8,10,13,20,17,1,17,back
2399,10,Behaviour_MultipleSources,2023-05-12_11-42-10,150,09:17.2,1,5.317384004592896,0.7513840045928957,1,0,2.035,0,150,1,4.566,252,0,5,18,14,31,5,27,2,3,8,5,6,20,17,1,17,26,17,left
2400,10,Behaviour_MultipleSources,2023-05-12_11-42-10,151,09:27.3,1,,,2,0,6.987,0,151,0,4.385,180,0,6,16,3,21,8,2,7,3,1,17,2,19,13,20,17,1,17,back
2401,10,Behaviour_MultipleSources,2023-05-12_11-42-10,152,09:38.0,1,,,2,0,1.613,0,152,0,4.659,0,0,7,11,9,13,8,14,12,8,16,29,5,30,6,20,15,1,17,front
2402,10,Behaviour_MultipleSources,2023-05-12_11-42-10,153,09:49.2,1,,,2,0,3.967,0,153,0,4.997,180,0,5,16,14,21,6,22,2,24,13,30,4,20,17,1,17,26,17,back
2403,10,Behaviour_MultipleSources,2023-05-12_11-42-10,154,10:00.1,1,7.063512086868286,2.7615120868682865,1,0,5.934,0,154,1,4.302,180,0,5,16,14,11,15,2,8,29,12,20,4,1,17,26,17,6,17,back
2404,10,Behaviour_MultipleSources,2023-05-12_11-42-10,155,10:10.1,1,5.800695896148682,1.2606958961486816,1,0,4.159,0,155,1,4.54,0,0,7,11,10,2,7,7,15,8,1,29,6,18,16,5,8,20,17,front
2405,10,Behaviour_MultipleSources,2023-05-12_11-42-10,156,10:20.4,1,,,2,0,6.33,0,156,0,4.154,0,0,5,11,9,2,4,16,1,9,16,5,7,20,17,1,17,26,17,front
2406,10,Behaviour_MultipleSources,2023-05-12_11-42-10,157,10:30.4,1,,,2,0,7.255,0,157,0,4.822,0,90,7,31,11,27,2,3,6,8,16,17,4,9,1,10,13,20,17,top
2407,10,Behaviour_MultipleSources,2023-05-12_11-42-10,158,10:40.9,1,,,2,0,1.065,0,158,0,4.948,180,0,8,16,10,11,15,12,4,14,5,3,8,29,6,18,2,19,16,back
2408,10,Behaviour_MultipleSources,2023-05-12_11-42-10,159,10:52.0,1,5.992542266845703,1.2345422668457031,1,0,6.48,0,159,1,4.758,0,90,7,31,14,27,15,7,4,15,2,16,8,18,5,5,13,20,17,top
2409,10,Behaviour_MultipleSources,2023-05-12_11-42-10,160,11:02.5,1,,,2,0,7.498,0,160,0,4.225,0,0,4,11,14,27,1,8,2,10,5,20,17,1,17,26,17,11,17,front
2410,10,Behaviour_MultipleSources,2023-05-12_11-42-10,161,11:12.4,1,5.347067832946777,1.0460678329467772,1,0,5.639,0,161,1,4.301,0,90,8,31,11,1,5,27,6,14,1,23,12,17,16,25,15,18,4,top
2411,10,Behaviour_MultipleSources,2023-05-12_11-42-10,162,11:22.3,1,5.804952144622803,0.8729521446228024,1,0,1.611,0,162,1,4.932,0,0,8,11,10,11,13,2,12,22,1,29,6,16,15,9,7,10,8,front
2412,10,Behaviour_MultipleSources,2023-05-12_11-42-10,163,11:33.6,1,,,2,0,3.053,0,163,0,4.827,252,0,7,18,10,21,2,27,1,3,12,23,15,17,16,5,7,20,17,left
2413,10,Behaviour_MultipleSources,2023-05-12_11-42-10,164,11:44.8,1,5.4618330001831055,0.8418330001831054,1,0,3.118,0,164,1,4.62,180,0,4,16,14,20,4,28,2,18,16,1,17,26,17,11,17,6,17,back
2414,10,Behaviour_MultipleSources,2023-05-12_11-42-10,165,11:55.1,1,5.7345521450042725,1.1505521450042728,1,0,4.106,0,165,1,4.584,0,90,5,31,3,7,16,28,15,17,4,10,7,20,17,1,17,26,17,top
2415,10,Behaviour_MultipleSources,2023-05-12_11-42-10,166,12:05.3,1,6.353561162948608,1.4915611629486083,1,0,3.829,0,166,1,4.862,180,0,7,16,3,11,2,2,15,22,12,15,8,9,4,10,1,20,17,back
2416,10,Behaviour_MultipleSources,2023-05-12_11-42-10,167,12:16.4,1,,,2,0,1.447,0,167,0,4.416,252,0,7,18,9,11,13,12,8,22,4,23,2,17,5,19,1,20,17,left
2417,10,Behaviour_MultipleSources,2023-05-12_11-42-10,168,12:26.6,1,5.0931010246276855,0.7611010246276857,1,0,2.627,0,168,1,4.332,0,90,6,31,10,12,7,15,13,29,12,17,16,20,4,1,17,26,17,top
2418,10,Behaviour_MultipleSources,2023-05-12_11-42-10,169,12:37.5,1,4.904875040054321,0.8138750400543211,1,0,1.06,0,169,1,4.091,72,0,8,13,14,21,6,1,12,7,5,29,15,16,1,5,8,9,4,right
2419,10,Behaviour_MultipleSources,2023-05-12_11-42-10,170,12:48.1,1,5.304760932922363,0.7297609329223631,1,0,2.08,0,170,1,4.575,180,0,5,16,9,1,2,7,7,9,13,30,15,20,17,26,17,11,17,back
2420,10,Behaviour_MultipleSources,2023-05-12_11-42-10,171,13:05.6,1,5.348498821258545,0.8654988212585453,1,0,3.411,0,171,1,4.483,180,0,6,16,9,1,6,27,4,3,16,9,2,20,15,26,17,11,17,back
2421,10,Behaviour_MultipleSources,2023-05-12_11-42-10,172,13:16.2,1,,,2,0,3.921,0,172,0,4.906,72,0,8,13,14,6,2,1,13,13,15,8,5,29,6,19,1,25,12,right
2422,10,Behaviour_MultipleSources,2023-05-12_11-42-10,173,13:26.7,1,,,2,0,5.653,0,173,0,4.361,180,0,5,16,3,11,1,7,2,4,12,19,13,20,17,1,17,26,17,back
2423,10,Behaviour_MultipleSources,2023-05-12_11-42-10,174,13:37.5,1,,,2,0,3.39,0,174,0,4.462,0,0,4,11,9,3,8,17,1,25,6,20,17,1,17,26,17,11,17,front
2424,10,Behaviour_MultipleSources,2023-05-12_11-42-10,175,13:48.5,1,5.158679008483887,0.9036790084838868,1,0,6.334,0,175,1,4.255,252,0,4,18,9,20,16,27,6,23,8,1,17,26,17,11,17,6,17,left
2425,10,Behaviour_MultipleSources,2023-05-12_11-42-10,176,13:59.1,1,5.7440290451049805,0.9030290451049804,1,0,7.385,0,176,1,4.841,252,0,6,18,9,31,12,2,15,28,2,23,1,19,8,20,17,1,17,left
2426,10,Behaviour_MultipleSources,2023-05-12_11-42-10,177,14:09.6,1,5.545195103,1.5211951026916504,1,0,4.657,0,177,1,4.024,0,0,5,11,3,7,4,16,6,18,8,30,2,20,17,1,17,26,17,front
2427,10,Behaviour_MultipleSources,2023-05-12_11-42-10,178,14:19.4,1,,,2,0,7.528,0,178,0,4.103,0,90,4,31,3,14,15,8,12,10,8,20,17,1,17,26,17,11,17,top
2428,10,Behaviour_MultipleSources,2023-05-12_11-42-10,179,14:29.4,1,4.731177091598511,0.7181770915985108,1,0,3.403,0,179,1,4.013,252,0,6,18,10,6,1,13,15,15,13,4,8,20,12,1,17,26,17,left
2429,10,Behaviour_MultipleSources,2023-05-12_11-42-10,180,14:39.8,1,,,2,0,4.373,0,180,0,4.646,72,0,5,13,11,11,5,23,6,9,4,19,13,20,17,1,17,26,17,right
2430,10,Behaviour_MultipleSources,2023-05-12_11-42-10,181,14:50.3,1,5.566570997238159,1.039570997238159,1,0,7.716,0,181,1,4.527,0,90,8,31,10,1,12,13,6,22,8,8,15,4,1,10,2,24,13,top
2431,10,Behaviour_MultipleSources,2023-05-12_11-42-10,182,15:00.8,1,5.6235198974609375,0.7635198974609372,1,0,6.983,0,182,1,4.86,0,0,7,11,9,13,7,3,8,15,4,17,12,9,13,25,1,20,17,front
2432,10,Behaviour_MultipleSources,2023-05-12_11-42-10,183,15:12.0,1,,,2,0,6.254,0,183,0,4.509,72,0,6,13,3,11,5,14,1,23,6,17,4,25,16,20,17,1,17,right
2433,10,Behaviour_MultipleSources,2023-05-12_11-42-10,184,15:22.7,1,,,2,0,6.617,0,184,0,4.543,0,90,8,31,10,11,15,13,2,28,1,29,8,4,5,18,12,24,7,top
2434,10,Behaviour_MultipleSources,2023-05-12_11-42-10,185,15:33.0,1,,,2,0,5.494,0,185,0,4.467,252,0,8,18,11,11,5,26,8,7,16,27,13,4,1,23,7,19,12,left
2435,10,Behaviour_MultipleSources,2023-05-12_11-42-10,186,15:44.0,1,5.359578847885132,0.8775788478851316,1,0,5.635,0,186,1,4.482,0,0,4,11,3,3,5,17,4,30,7,20,17,1,17,26,17,11,17,front
2436,10,Behaviour_MultipleSources,2023-05-12_11-42-10,187,15:54.4,1,,,2,0,1.691,0,187,0,4.594,252,0,6,18,3,1,16,7,7,3,12,29,13,20,2,26,17,11,17,left
2437,10,Behaviour_MultipleSources,2023-05-12_11-42-10,188,16:05.0,1,4.694825410842896,0.6308254108428955,1,0,7.19,0,188,1,4.064,72,0,6,13,10,1,6,14,13,4,15,17,12,25,8,20,17,26,17,right
2438,10,Behaviour_MultipleSources,2023-05-12_11-42-10,189,16:14.9,1,,,2,0,4.385,0,189,0,4.81,0,90,4,31,10,7,6,15,2,10,5,20,17,1,17,26,17,11,17,top
2439,10,Behaviour_MultipleSources,2023-05-12_11-42-10,190,16:25.5,1,,,2,0,5.375,0,190,0,4.257,72,0,7,13,3,6,6,14,8,23,13,16,7,18,4,5,12,20,17,right
2440,10,Behaviour_MultipleSources,2023-05-12_11-42-10,191,16:35.5,1,5.290910959243774,0.6509109592437747,1,0,2.825,0,191,1,4.64,0,0,4,11,10,28,4,29,2,5,5,20,17,1,17,26,17,11,17,front
2441,10,Behaviour_MultipleSources,2023-05-12_11-42-10,192,16:46.1,1,5.166125059127808,0.6091250591278072,1,0,4.025,0,192,1,4.557,0,90,4,31,10,13,15,17,16,24,2,20,17,1,17,26,17,11,17,top
2442,10,Behaviour_MultipleSources,2023-05-12_11-42-10,193,16:56.7,0,8.005151987075806,,4,0,6.79,0,193,0,4.924,0,90,8,31,3,1,12,2,15,28,5,15,1,17,7,10,16,5,6,top
2443,10,Behaviour_MultipleSources,2023-05-12_11-42-10,194,17:07.4,1,,,2,0,4.783,0,194,0,4.823,0,90,5,31,9,14,4,8,7,9,15,19,1,20,17,1,17,26,17,top
2444,10,Behaviour_MultipleSources,2023-05-12_11-42-10,195,17:18.0,1,5.510626792907715,0.6336267929077151,1,0,6.358,0,195,1,4.877,72,0,6,13,14,21,16,28,2,4,15,18,8,19,5,20,17,1,17,right
2445,10,Behaviour_MultipleSources,2023-05-12_11-42-10,196,17:29.0,1,5.599095106124878,0.8450951061248784,1,0,3.051,0,196,1,4.754,0,90,5,31,10,22,16,28,13,24,4,25,7,20,17,1,17,26,17,top
2446,10,Behaviour_MultipleSources,2023-05-12_11-42-10,197,17:40.1,1,5.919553041,1.4845530414581305,1,0,2.952,0,197,1,4.435,252,0,8,18,9,1,13,20,16,3,1,7,5,23,2,15,15,30,4,left
2447,10,Behaviour_MultipleSources,2023-05-12_11-42-10,198,17:50.1,1,,,2,0,1.154,0,198,0,4.318,0,90,4,31,14,7,6,23,7,5,16,20,17,1,17,26,17,11,17,top
2448,10,Behaviour_MultipleSources,2023-05-12_11-42-10,199,18:00.5,1,,,2,0,5.951,0,199,0,4.939,72,0,4,13,11,12,5,15,1,25,7,20,17,1,17,26,17,11,17,right
2449,10,Behaviour_MultipleSources,2023-05-12_11-42-10,200,18:11.8,1,,,2,0,4.011,0,200,0,4.135,72,0,5,13,10,1,8,3,2,4,12,5,13,20,17,26,17,11,17,right
2450,10,Behaviour_MultipleSources,2023-05-12_11-42-10,201,18:22.1,1,,,2,0,5.452,0,201,0,4.352,0,0,4,11,3,7,1,4,2,24,8,20,17,1,17,26,17,11,17,front
2451,10,Behaviour_MultipleSources,2023-05-12_11-42-10,202,18:32.3,1,,,2,0,1.445,0,202,0,4.156,180,0,5,16,11,31,12,14,13,17,6,19,4,20,17,1,17,26,17,back
2452,10,Behaviour_MultipleSources,2023-05-12_11-42-10,203,18:42.5,1,5.996699094772339,1.7216990947723383,1,0,5.993,0,203,1,4.275,180,0,8,16,3,26,16,20,13,2,15,7,2,15,1,30,12,24,8,back
2453,10,Behaviour_MultipleSources,2023-05-12_11-42-10,204,18:52.8,1,,,2,0,5.032,0,204,0,4.207,0,0,5,11,3,14,2,28,6,9,1,25,15,20,17,1,17,26,17,front
2454,10,Behaviour_MultipleSources,2023-05-12_11-42-10,205,19:03.1,0,,,3,0,7.114,0,205,1,4.266,180,0,7,16,10,26,15,13,16,7,6,8,2,24,8,5,5,20,17,back
2455,10,Behaviour_MultipleSources,2023-05-12_11-42-10,206,19:13.1,1,,,2,0,4.65,0,206,0,4.042,0,90,6,31,9,2,12,14,13,8,15,24,1,20,16,1,17,26,17,top
2456,10,Behaviour_MultipleSources,2023-05-12_11-42-10,207,19:23.3,1,5.727578878,0.7705788784027101,1,0,7.681,0,207,1,4.957,252,0,5,18,9,21,16,14,5,8,6,30,7,20,17,1,17,26,17,left
2457,10,Behaviour_MultipleSources,2023-05-12_11-42-10,208,19:34.1,0,,,3,0,6.656,0,208,1,4.945,0,90,7,31,9,2,6,7,5,15,16,16,15,9,12,19,13,20,17,top
2458,10,Behaviour_MultipleSources,2023-05-12_11-42-10,209,19:45.5,1,,,2,0,4.129,0,209,0,4.275,180,0,5,16,10,1,7,22,4,17,8,30,6,20,17,26,17,11,17,back
2459,10,Behaviour_MultipleSources,2023-05-12_11-42-10,210,19:55.4,1,4.7998151779174805,0.7538151779174802,1,0,6.268,0,210,1,4.046,0,90,7,31,10,27,12,14,15,23,2,4,6,9,16,25,7,20,17,top
2460,10,Behaviour_MultipleSources,2023-05-12_11-42-10,211,20:05.4,1,5.520160913467407,0.764160913,1,0,6.222,0,211,1,4.756,0,0,4,11,14,22,12,4,6,30,8,20,17,1,17,26,17,11,17,front
2461,10,Behaviour_MultipleSources,2023-05-12_11-42-10,212,20:16.1,1,,,2,0,2.275,0,212,0,4.706,0,0,4,11,10,3,8,15,6,30,2,20,17,1,17,26,17,11,17,front
2462,10,Behaviour_MultipleSources,2023-05-12_11-42-10,213,20:27.3,1,,,2,0,7.427,0,213,0,4.576,72,0,5,13,14,21,16,15,12,24,2,25,15,20,17,1,17,26,17,right
2463,10,Behaviour_MultipleSources,2023-05-12_11-42-10,214,20:37.5,1,5.324811935424805,0.6998119354248047,1,0,2.055,0,214,1,4.625,0,90,4,31,9,2,12,8,6,19,1,20,17,1,17,26,17,11,17,top
2464,10,Behaviour_MultipleSources,2023-05-12_11-42-10,215,20:47.7,1,,,2,0,4.6,0,215,0,4.906,0,90,5,31,10,13,12,23,6,4,5,10,8,20,17,1,17,26,17,top
2465,10,Behaviour_MultipleSources,2023-05-12_11-42-10,216,20:59.1,1,6.025618792,1.5026187915802005,1,0,3.442,0,216,1,4.523,0,90,8,31,3,11,8,22,13,13,6,23,12,29,5,18,15,30,2,top
2466,10,Behaviour_MultipleSources,2023-05-12_11-42-10,217,21:09.9,1,,,2,0,2.054,0,217,0,4.402,0,90,7,31,14,13,8,3,6,15,16,17,1,24,13,10,12,20,17,top
2467,10,Behaviour_MultipleSources,2023-05-12_11-42-10,218,21:20.8,1,,,2,0,3.111,0,218,0,4.692,180,0,8,16,9,12,13,11,4,28,16,14,15,4,6,30,7,25,8,back
2468,10,Behaviour_MultipleSources,2023-05-12_11-42-10,219,21:31.9,1,,,2,0,6.654,0,219,0,4.474,72,0,8,13,3,6,6,21,7,2,2,4,15,29,8,10,12,5,5,right
